"Shift ID","Worker ID",business_id,Date,start,end,Duration
9881,417,46,2021-03-18,21:39:15,06:18:49,15
9882,428,46,2021-03-18,21:41:07,06:18:06,15
9883,418,46,2021-03-18,21:42:04,06:18:54,15
9884,431,46,2021-03-18,21:42:42,06:20:00,15
9885,577,46,2021-03-18,21:43:53,06:25:15,15
9886,430,46,2021-03-18,21:43:57,06:19:05,15
9887,423,46,2021-03-18,21:44:47,06:19:28,15
9888,421,46,2021-03-18,21:44:51,06:19:10,15
9889,422,46,2021-03-18,21:46:11,06:20:36,15
9890,432,46,2021-03-18,21:47:06,06:18:45,15
9891,425,46,2021-03-18,21:47:24,06:19:54,15
9892,426,46,2021-03-18,21:47:33,06:22:35,15
9893,521,47,2021-03-18,21:51:23,06:03:13,15
9894,580,38,2021-03-18,21:51:44,06:00:00,15
9895,581,38,2021-03-18,21:51:51,06:00:00,15
9896,416,46,2021-03-18,21:52:23,06:19:01,15
9897,427,46,2021-03-18,21:53:30,06:33:05,15
9898,523,47,2021-03-18,21:55:22,06:00:00,15
9899,528,47,2021-03-18,21:56:41,06:02:10,15
9900,582,38,2021-03-18,21:58:09,06:00:00,15
9901,357,46,2021-03-18,22:01:20,06:00:00,16
9902,363,46,2021-03-18,22:01:31,05:56:50,17
9903,315,43,2021-03-18,22:04:34,07:21:36,15
9904,395,46,2021-03-18,22:11:30,06:20:24,16
9905,345,46,2021-03-18,22:15:11,06:00:00,16
9906,508,47,2021-03-19,05:31:33,13:58:32,8
9907,497,47,2021-03-19,05:34:12,14:00:29,9
9908,372,46,2021-03-19,05:43:05,14:13:50,9
9909,361,46,2021-03-19,05:43:25,14:13:42,9
9910,336,46,2021-03-19,05:47:24,14:11:20,9
9911,378,46,2021-03-19,05:50:15,14:15:46,9
9912,573,47,2021-03-19,05:50:19,18:00:00,13
9913,381,46,2021-03-19,05:50:29,14:11:03,9
9914,385,46,2021-03-19,05:52:26,14:18:29,9
9915,434,46,2021-03-19,05:52:54,14:15:12,9
9916,371,46,2021-03-19,05:53:04,14:13:05,9
9917,516,47,2021-03-19,05:53:05,14:12:58,9
9918,386,46,2021-03-19,05:53:55,14:15:24,9
9919,360,46,2021-03-19,05:54:03,14:12:54,9
9920,376,46,2021-03-19,05:54:25,14:14:02,9
9921,435,46,2021-03-19,05:55:50,14:15:06,9
9922,465,47,2021-03-19,05:55:54,13:59:51,8
9923,468,47,2021-03-19,05:56:54,22:00:24,17
9924,363,46,2021-03-19,05:56:55,14:12:15,9
9925,460,47,2021-03-19,05:57:00,18:06:08,13
9926,539,47,2021-03-19,05:57:29,13:58:59,8
9927,520,47,2021-03-19,05:57:40,18:07:00,13
9928,493,47,2021-03-19,05:58:05,18:10:31,13
9929,1170,47,2021-03-19,05:58:13,18:05:01,13
9930,1205,47,2021-03-19,05:58:31,06:16:38,1
9931,525,47,2021-03-19,05:59:21,14:02:20,9
9932,479,47,2021-03-19,06:01:17,14:01:12,8
9933,529,47,2021-03-19,06:01:45,13:59:44,7
9934,370,46,2021-03-19,06:01:48,14:14:14,8
9935,374,46,2021-03-19,06:02:04,14:14:45,8
9936,517,47,2021-03-19,06:02:35,14:21:24,8
9937,366,46,2021-03-19,06:02:40,14:13:57,8
9938,365,46,2021-03-19,06:03:01,14:13:23,8
9939,368,46,2021-03-19,06:03:15,14:12:34,8
9940,380,46,2021-03-19,06:04:43,14:14:37,8
9941,362,46,2021-03-19,06:05:27,14:13:37,8
9942,384,46,2021-03-19,06:05:49,14:14:49,8
9943,377,46,2021-03-19,06:08:13,14:14:27,8
9944,495,47,2021-03-19,06:08:25,14:29:31,8
9945,355,46,2021-03-19,06:08:26,14:12:10,8
9946,507,47,2021-03-19,06:22:54,18:19:08,12
9947,359,46,2021-03-19,06:25:33,14:23:30,8
9948,501,47,2021-03-19,07:11:48,19:49:01,12
9949,473,47,2021-03-19,07:12:16,18:10:34,11
9950,486,47,2021-03-19,07:19:16,19:23:23,12
9951,544,47,2021-03-19,07:19:18,15:18:06,8
9952,608,43,2021-03-19,07:21:15,18:48:06,11
9953,838,50,2021-03-19,07:34:45,20:10:05,13
9954,836,50,2021-03-19,07:43:54,20:09:11,13
9955,830,50,2021-03-19,07:44:02,20:02:51,13
9956,834,50,2021-03-19,07:44:33,21:57:53,14
9957,752,50,2021-03-19,07:47:26,20:03:24,13
9958,796,50,2021-03-19,07:47:36,20:03:12,13
9959,748,50,2021-03-19,07:48:10,20:07:47,13
9960,742,50,2021-03-19,07:48:30,20:01:09,13
9961,749,50,2021-03-19,07:51:00,20:01:55,13
9962,790,50,2021-03-19,07:51:07,20:05:51,13
9963,751,50,2021-03-19,07:51:17,20:02:48,13
9964,873,50,2021-03-19,07:53:22,20:11:39,13
9965,746,50,2021-03-19,07:53:27,09:55:10,2
9966,787,50,2021-03-19,07:53:48,20:00:00,13
9967,792,50,2021-03-19,07:53:52,20:02:38,13
9968,743,50,2021-03-19,07:53:59,20:02:28,13
9969,887,50,2021-03-19,07:55:03,20:00:17,13
9970,801,50,2021-03-19,07:55:07,20:05:46,13
9971,798,50,2021-03-19,07:55:11,20:03:09,13
9972,832,50,2021-03-19,07:55:21,20:04:12,13
9973,846,50,2021-03-19,07:56:10,20:02:25,13
9974,753,50,2021-03-19,07:56:15,20:05:25,13
9975,766,50,2021-03-19,07:56:32,20:08:28,13
9976,788,50,2021-03-19,07:56:35,20:08:32,13
9977,791,50,2021-03-19,07:56:37,20:12:32,13
9978,811,50,2021-03-19,07:56:52,20:03:03,13
9979,750,50,2021-03-19,07:56:57,20:04:33,13
9980,755,50,2021-03-19,07:57:32,20:11:43,13
9981,794,50,2021-03-19,07:59:47,20:03:37,13
9982,776,50,2021-03-19,07:59:54,20:02:20,13
9983,872,50,2021-03-19,07:59:57,20:02:06,13
9984,773,50,2021-03-19,08:00:26,20:05:09,12
9985,840,50,2021-03-19,08:00:35,20:09:17,12
9986,754,50,2021-03-19,08:01:21,20:07:56,12
9987,814,50,2021-03-19,08:01:34,20:00:00,12
9988,487,47,2021-03-19,08:01:37,20:31:32,12
9989,828,50,2021-03-19,08:01:39,20:05:21,12
9990,845,50,2021-03-19,08:03:10,20:05:54,12
9991,761,50,2021-03-19,08:03:19,20:00:22,12
9992,763,50,2021-03-19,08:03:40,20:04:18,12
9993,858,50,2021-03-19,08:05:47,20:09:57,12
9994,857,50,2021-03-19,08:05:54,20:02:55,12
9995,799,50,2021-03-19,08:06:50,20:09:51,12
9996,843,50,2021-03-19,08:07:31,20:03:06,12
9997,764,50,2021-03-19,08:07:55,20:04:01,12
9998,727,50,2021-03-19,08:08:12,20:02:59,12
9999,747,50,2021-03-19,08:08:29,20:09:22,12
10000,1176,50,2021-03-19,08:09:23,20:04:08,12
10001,837,50,2021-03-19,08:09:26,20:04:37,12
10002,774,50,2021-03-19,08:09:50,20:04:40,12
10003,769,50,2021-03-19,08:11:11,20:05:40,12
10004,394,46,2021-03-19,08:13:33,18:28:17,10
10005,545,47,2021-03-19,08:35:33,17:00:00,9
10006,1208,38,2021-03-19,08:37:12,20:30:00,12
10007,1207,38,2021-03-19,08:37:37,20:30:00,12
10008,934,38,2021-03-19,08:37:58,20:32:27,12
10008,934,38,2021-03-19,08:37:58,20:32:27,12
10009,921,38,2021-03-19,08:38:18,20:32:43,12
10009,921,38,2021-03-19,08:38:18,20:32:43,12
10010,922,38,2021-03-19,08:38:40,20:30:00,12
10010,922,38,2021-03-19,08:38:40,20:30:00,12
10011,1164,38,2021-03-19,08:39:03,20:30:00,12
10012,896,46,2021-03-19,08:39:15,20:58:23,12
10013,932,46,2021-03-19,08:39:49,21:00:30,13
10014,879,46,2021-03-19,08:43:11,20:58:02,12
10015,874,46,2021-03-19,08:43:16,21:01:38,13
10015,874,46,2021-03-19,08:43:16,21:01:38,13
10016,819,50,2021-03-19,08:47:19,21:07:58,13
10017,929,46,2021-03-19,08:47:36,20:57:24,12
10017,929,46,2021-03-19,08:47:36,20:57:24,12
10018,488,47,2021-03-19,08:50:12,17:05:48,9
10019,390,46,2021-03-19,08:50:14,22:14:28,14
10020,944,46,2021-03-19,08:50:36,20:58:32,12
10021,942,46,2021-03-19,08:50:56,20:58:08,12
10022,897,46,2021-03-19,08:51:17,20:57:39,12
10023,600,46,2021-03-19,08:51:56,20:57:35,12
10023,600,46,2021-03-19,08:51:56,20:57:35,12
10024,923,46,2021-03-19,08:53:00,20:58:41,12
10025,871,46,2021-03-19,08:53:07,20:59:00,12
10026,940,46,2021-03-19,08:53:31,20:59:22,12
10026,940,46,2021-03-19,08:53:31,20:59:22,12
10027,941,46,2021-03-19,08:54:14,20:58:16,12
10027,941,46,2021-03-19,08:54:14,20:58:16,12
10028,726,46,2021-03-19,08:54:45,21:00:00,13
10029,551,47,2021-03-19,08:54:59,17:00:00,9
10030,869,46,2021-03-19,08:55:05,21:00:00,13
10031,388,46,2021-03-19,08:55:14,18:05:13,10
10032,893,46,2021-03-19,08:55:38,21:00:00,13
10033,884,46,2021-03-19,08:55:58,21:00:00,13
10033,884,46,2021-03-19,08:55:58,21:00:00,13
10034,812,50,2021-03-19,08:56:24,21:08:04,13
10035,885,46,2021-03-19,08:56:25,21:00:00,13
10035,885,46,2021-03-19,08:56:25,21:00:00,13
10036,1165,50,2021-03-19,08:57:06,21:05:27,13
10037,818,50,2021-03-19,08:57:18,21:07:53,13
10038,935,46,2021-03-19,08:57:21,21:00:00,13
10038,935,46,2021-03-19,08:57:21,21:00:00,13
10039,485,47,2021-03-19,08:58:18,16:57:47,8
10040,482,47,2021-03-19,08:59:08,17:01:15,9
10041,484,47,2021-03-19,08:59:58,16:57:28,8
10042,490,47,2021-03-19,09:01:18,12:21:08,3
10043,943,46,2021-03-19,09:01:39,20:59:11,11
10044,538,47,2021-03-19,09:01:58,17:02:01,8
10045,532,47,2021-03-19,09:05:08,16:56:13,7
10046,285,41,2021-03-19,09:06:42,21:09:00,12
10046,285,41,2021-03-19,09:06:42,21:09:00,12
10046,285,41,2021-03-19,09:06:42,21:09:00,12
10047,480,47,2021-03-19,09:06:44,17:02:07,8
10048,481,47,2021-03-19,09:06:54,16:57:35,7
10049,916,41,2021-03-19,09:07:02,21:09:00,12
10050,492,47,2021-03-19,09:07:11,17:01:57,8
10051,917,41,2021-03-19,09:07:46,21:09:00,12
10052,546,47,2021-03-19,09:08:31,17:00:00,8
10053,531,47,2021-03-19,09:09:17,17:02:13,8
10054,1172,56,2021-03-19,09:10:07,18:00:00,9
10055,1173,56,2021-03-19,09:10:37,18:00:00,9
10056,1202,56,2021-03-19,09:11:15,18:00:00,9
10057,401,43,2021-03-19,09:11:33,21:30:38,12
10058,405,43,2021-03-19,09:11:43,21:34:09,12
10059,1203,56,2021-03-19,09:11:51,18:00:00,9
10060,402,43,2021-03-19,09:11:51,21:31:17,12
10061,400,43,2021-03-19,09:12:00,21:34:38,12
10062,536,47,2021-03-19,09:12:06,16:56:46,7
10063,1204,56,2021-03-19,09:12:07,18:00:00,9
10064,533,47,2021-03-19,09:13:49,16:56:09,7
10065,768,50,2021-03-19,09:16:03,22:01:35,13
10066,534,47,2021-03-19,09:16:51,16:56:17,7
10067,530,47,2021-03-19,09:20:00,17:18:08,8
10068,578,46,2021-03-19,09:24:58,18:27:49,9
10069,387,46,2021-03-19,09:30:11,18:26:11,9
10070,393,46,2021-03-19,09:35:39,18:24:32,9
10071,778,50,2021-03-19,09:37:30,21:57:48,12
10072,856,50,2021-03-19,09:38:26,21:59:47,12
10073,548,47,2021-03-19,09:39:01,18:31:46,9
10074,543,47,2021-03-19,09:39:05,18:19:05,9
10075,503,47,2021-03-19,09:41:08,18:33:56,9
10076,744,50,2021-03-19,09:42:43,22:00:01,13
10077,549,47,2021-03-19,09:43:26,18:45:09,9
10078,1181,50,2021-03-19,09:46:00,22:00:06,13
10079,859,50,2021-03-19,09:46:33,21:58:50,12
10080,547,47,2021-03-19,09:47:50,20:00:03,11
10081,864,50,2021-03-19,09:48:23,21:57:40,12
10082,740,50,2021-03-19,09:48:36,21:59:20,12
10083,745,50,2021-03-19,09:48:58,21:59:38,12
10084,737,50,2021-03-19,09:50:00,21:58:42,12
10085,732,50,2021-03-19,09:50:38,22:00:56,13
10086,542,47,2021-03-19,09:51:14,18:26:07,9
10087,728,50,2021-03-19,09:51:27,21:59:27,12
10088,772,50,2021-03-19,09:51:57,21:59:34,12
10089,553,47,2021-03-19,09:52:00,18:45:05,9
10090,729,50,2021-03-19,09:52:26,21:59:00,12
10091,731,50,2021-03-19,09:52:40,21:59:10,12
10092,784,50,2021-03-19,09:52:49,21:58:46,12
10093,734,50,2021-03-19,09:53:39,22:00:16,13
10094,786,50,2021-03-19,09:54:31,22:00:00,13
10095,780,50,2021-03-19,09:54:37,21:58:05,12
10096,733,50,2021-03-19,09:54:40,21:59:53,12
10097,396,46,2021-03-19,09:54:41,20:33:46,11
10098,800,50,2021-03-19,09:54:50,20:22:24,11
10099,735,50,2021-03-19,09:54:54,21:58:28,12
10100,1205,47,2021-03-19,09:56:23,22:00:31,13
10101,738,50,2021-03-19,09:56:27,21:58:24,12
10102,555,47,2021-03-19,09:56:59,18:44:58,9
10103,771,50,2021-03-19,09:58:11,21:59:04,12
10104,779,50,2021-03-19,10:02:17,22:00:21,12
10105,785,50,2021-03-19,10:02:27,22:00:13,12
10106,775,50,2021-03-19,10:02:40,21:58:54,11
10107,783,50,2021-03-19,10:03:58,21:59:30,11
10108,541,47,2021-03-19,10:07:34,20:00:23,10
10109,556,47,2021-03-19,10:11:31,18:56:51,8
10110,554,47,2021-03-19,10:14:59,17:00:00,7
10111,550,47,2021-03-19,10:15:30,17:00:00,7
10112,552,47,2021-03-19,11:56:54,17:00:00,6
10113,1211,45,2021-03-19,12:32:19,12:37:24,0
10114,335,46,2021-03-19,13:33:09,22:14:08,9
10115,333,46,2021-03-19,13:33:36,22:13:36,9
10116,339,46,2021-03-19,13:37:08,22:15:55,9
10117,342,46,2021-03-19,13:37:54,22:13:59,9
10118,338,46,2021-03-19,13:40:31,22:14:32,9
10119,343,46,2021-03-19,13:41:03,22:14:37,9
10120,358,46,2021-03-19,13:41:08,22:15:00,9
10121,348,46,2021-03-19,13:41:35,22:14:53,9
10122,584,46,2021-03-19,13:41:41,22:13:49,9
10123,395,46,2021-03-19,13:41:46,22:07:25,9
10124,356,46,2021-03-19,13:41:51,22:15:04,9
10125,334,46,2021-03-19,13:42:37,22:13:54,9
10126,585,46,2021-03-19,13:42:53,22:13:29,9
10127,519,47,2021-03-19,13:45:03,22:02:09,9
10128,347,46,2021-03-19,13:45:28,22:14:57,9
10129,350,46,2021-03-19,13:45:35,22:14:04,9
10130,341,46,2021-03-19,13:45:59,22:14:45,9
10131,345,46,2021-03-19,13:46:22,22:16:02,9
10132,391,46,2021-03-19,13:46:38,22:14:18,9
10133,346,46,2021-03-19,13:47:28,22:14:23,9
10134,353,46,2021-03-19,13:47:38,22:14:50,9
10135,566,46,2021-03-19,13:49:05,22:15:59,9
10136,477,47,2021-03-19,13:49:59,22:04:08,9
10137,498,47,2021-03-19,13:50:20,21:45:14,8
10138,518,47,2021-03-19,13:50:53,22:00:05,9
10139,478,47,2021-03-19,13:52:47,22:00:28,9
10140,565,46,2021-03-19,13:53:46,22:13:39,9
10141,352,46,2021-03-19,13:55:24,22:13:33,9
10142,1166,38,2021-03-19,13:55:55,22:04:15,9
10143,357,46,2021-03-19,13:56:34,21:49:32,8
10144,344,46,2021-03-19,13:57:40,22:15:47,9
10145,502,47,2021-03-19,13:58:01,21:59:45,8
10146,594,38,2021-03-19,13:58:24,22:00:00,9
10147,512,47,2021-03-19,13:58:25,21:59:22,8
10148,1156,38,2021-03-19,13:59:48,22:00:00,9
10149,725,38,2021-03-19,14:01:14,22:05:02,8
10150,919,38,2021-03-19,14:01:46,22:04:58,8
10151,337,46,2021-03-19,14:02:37,22:13:43,8
10152,340,46,2021-03-19,14:02:48,22:38:37,8
10153,537,47,2021-03-19,14:04:34,21:52:45,7
10154,920,38,2021-03-19,14:05:47,22:00:00,8
10155,1206,38,2021-03-19,14:06:52,22:00:00,8
10156,330,43,2021-03-19,14:11:17,22:47:26,8
10157,1215,45,2021-03-19,14:51:11,15:17:12,1
10158,1216,45,2021-03-19,15:06:25,22:45:00,7
10159,462,47,2021-03-19,17:52:08,06:13:20,11
10160,504,47,2021-03-19,17:52:12,06:00:27,11
10161,513,47,2021-03-19,17:55:25,05:56:33,12
10162,472,47,2021-03-19,17:56:16,06:52:26,11
10163,471,47,2021-03-19,17:56:22,06:09:39,11
10164,496,47,2021-03-19,17:56:26,06:00:23,11
10165,509,47,2021-03-19,17:56:46,05:56:13,12
10166,475,47,2021-03-19,17:57:03,06:13:27,11
10167,463,47,2021-03-19,17:59:24,06:13:14,11
10168,470,47,2021-03-19,18:07:50,06:10:05,12
10169,886,43,2021-03-19,18:47:54,08:00:00,10
10170,608,43,2021-03-19,18:49:34,06:48:31,12
10171,499,47,2021-03-19,19:01:31,06:59:47,13
10172,760,50,2021-03-19,19:47:04,08:06:18,11
10173,808,50,2021-03-19,19:47:07,08:05:48,11
10174,936,50,2021-03-19,19:47:14,08:04:41,11
10175,765,50,2021-03-19,19:56:48,08:00:43,11
10176,756,50,2021-03-19,19:56:53,07:59:37,12
10177,759,50,2021-03-19,19:57:35,08:01:36,11
10178,853,50,2021-03-19,19:57:56,07:59:25,12
10179,436,42,2021-03-19,19:58:47,05:00:00,14
10180,810,50,2021-03-19,19:58:50,08:07:05,11
10181,806,50,2021-03-19,19:58:59,08:06:11,11
10182,758,50,2021-03-19,20:00:29,07:59:55,13
10183,822,50,2021-03-19,20:00:47,08:01:46,12
10184,802,50,2021-03-19,20:01:17,08:05:04,12
10185,803,50,2021-03-19,20:01:38,08:05:20,12
10186,746,50,2021-03-19,20:03:17,07:57:34,13
10187,820,50,2021-03-19,20:05:18,08:26:42,12
10188,1220,56,2021-03-19,20:06:07,05:00:00,15
10189,1221,56,2021-03-19,20:06:25,05:00:00,15
10190,1195,42,2021-03-19,20:07:36,05:00:00,15
10191,1194,42,2021-03-19,20:07:48,05:00:00,15
10192,410,42,2021-03-19,20:08:05,05:00:00,15
10193,1193,42,2021-03-19,20:08:30,05:00:00,15
10194,1192,42,2021-03-19,20:08:38,05:00:00,15
10195,754,50,2021-03-19,20:08:39,07:59:40,13
10196,1196,42,2021-03-19,20:08:52,05:00:00,15
10197,817,50,2021-03-19,20:10:46,08:05:38,12
10198,1226,38,2021-03-19,20:18:54,08:34:53,12
10199,1222,38,2021-03-19,20:19:21,08:34:59,12
10200,1223,38,2021-03-19,20:19:28,08:34:47,12
10201,1229,38,2021-03-19,20:19:39,08:34:30,12
10202,1227,38,2021-03-19,20:20:02,08:34:56,12
10203,1225,38,2021-03-19,20:20:20,08:30:00,12
10204,1224,38,2021-03-19,20:20:32,08:36:55,12
10205,1228,38,2021-03-19,20:21:20,08:30:00,12
10206,1198,38,2021-03-19,20:25:18,08:34:27,12
10206,1198,38,2021-03-19,20:25:18,08:34:27,12
10207,1199,38,2021-03-19,20:25:42,08:34:51,12
10207,1199,38,2021-03-19,20:25:42,08:34:51,12
10208,1197,38,2021-03-19,20:28:31,08:30:00,12
10208,1197,38,2021-03-19,20:28:31,08:30:00,12
10209,1200,38,2021-03-19,20:28:49,08:30:00,12
10209,1200,38,2021-03-19,20:28:49,08:30:00,12
10210,687,38,2021-03-19,20:37:50,08:30:00,12
10211,494,47,2021-03-19,21:38:10,06:03:32,15
10212,564,46,2021-03-19,21:38:33,06:52:02,15
10213,424,46,2021-03-19,21:38:39,06:21:23,15
10214,429,46,2021-03-19,21:41:16,06:24:23,15
10215,563,46,2021-03-19,21:41:31,06:21:03,15
10216,567,46,2021-03-19,21:43:53,06:26:21,15
10217,577,46,2021-03-19,21:43:57,06:23:27,15
10218,432,46,2021-03-19,21:44:17,06:21:15,15
10219,579,46,2021-03-19,21:44:41,06:22:30,15
10220,498,47,2021-03-19,21:45:20,06:00:34,15
10221,418,46,2021-03-19,21:46:20,06:21:08,15
10222,417,46,2021-03-19,21:46:55,06:21:12,15
10223,433,46,2021-03-19,21:47:58,06:21:58,15
10224,421,46,2021-03-19,21:48:31,06:22:18,15
10225,425,46,2021-03-19,21:48:52,06:27:09,15
10226,426,46,2021-03-19,21:49:20,06:26:36,15
10227,422,46,2021-03-19,21:49:24,06:20:37,15
10228,431,46,2021-03-19,21:49:42,06:22:40,15
10229,420,46,2021-03-19,21:49:49,06:20:45,15
10230,430,46,2021-03-19,21:50:11,06:22:34,15
10231,428,46,2021-03-19,21:50:27,06:22:24,15
10232,423,46,2021-03-19,21:50:38,06:20:51,15
10233,525,47,2021-03-19,21:51:16,06:06:33,15
10234,427,46,2021-03-19,21:52:56,06:24:00,15
10235,521,47,2021-03-19,21:54:04,06:00:42,15
10236,416,46,2021-03-19,21:54:14,06:21:49,15
10237,528,47,2021-03-19,21:56:11,06:02:29,15
10238,813,50,2021-03-19,22:00:29,09:51:15,13
10239,170,38,2021-03-19,22:23:07,06:00:00,16
10240,602,38,2021-03-19,22:23:43,06:00:00,16
10241,497,47,2021-03-20,05:33:34,13:58:49,8
10242,508,47,2021-03-20,05:33:44,14:00:28,9
10243,379,46,2021-03-20,05:43:49,14:19:54,9
10244,381,46,2021-03-20,05:46:58,14:18:28,9
10245,382,46,2021-03-20,05:49:33,14:17:11,9
10246,376,46,2021-03-20,05:49:56,14:16:56,9
10247,378,46,2021-03-20,05:50:48,14:00:00,9
10248,369,46,2021-03-20,05:51:02,14:00:00,9
10249,465,47,2021-03-20,05:52:25,18:00:57,13
10250,434,46,2021-03-20,05:54:19,14:00:00,9
10251,371,46,2021-03-20,05:54:26,14:00:00,9
10252,360,46,2021-03-20,05:54:39,14:15:19,9
10253,573,47,2021-03-20,05:54:43,14:03:56,9
10254,516,47,2021-03-20,05:55:02,14:03:02,9
10255,520,47,2021-03-20,05:55:13,18:06:48,13
10256,529,47,2021-03-20,05:55:53,13:58:36,8
10257,1170,47,2021-03-20,05:56:03,18:00:30,13
10258,515,47,2021-03-20,05:57:07,18:06:21,13
10259,506,47,2021-03-20,05:58:17,14:06:59,9
10260,385,46,2021-03-20,05:58:23,14:25:03,9
10261,460,47,2021-03-20,05:58:41,18:00:50,13
10262,493,47,2021-03-20,05:58:49,18:13:42,13
10263,370,46,2021-03-20,05:59:00,14:18:51,9
10264,468,47,2021-03-20,05:59:11,22:00:02,17
10265,365,46,2021-03-20,05:59:17,14:15:35,9
10266,374,46,2021-03-20,05:59:25,14:19:37,9
10267,372,46,2021-03-20,05:59:46,14:00:00,9
10268,364,46,2021-03-20,05:59:55,14:24:54,9
10269,383,46,2021-03-20,06:00:08,14:17:17,8
10270,479,47,2021-03-20,06:00:17,14:02:13,8
10271,380,46,2021-03-20,06:00:17,14:18:23,8
10272,473,47,2021-03-20,06:00:47,18:13:37,12
10273,391,46,2021-03-20,06:01:07,14:19:49,8
10274,368,46,2021-03-20,06:02:05,14:16:18,8
10275,353,46,2021-03-20,06:02:51,14:39:41,8
10276,517,47,2021-03-20,06:04:39,14:14:07,8
10277,384,46,2021-03-20,06:05:23,14:18:36,8
10278,525,47,2021-03-20,06:06:38,13:56:54,7
10279,341,46,2021-03-20,06:07:07,14:19:10,8
10280,538,47,2021-03-20,06:12:06,14:08:19,8
10281,359,46,2021-03-20,06:18:35,14:19:23,8
10282,495,47,2021-03-20,06:18:55,14:27:30,8
10283,315,43,2021-03-20,06:48:26,14:00:00,8
10284,507,47,2021-03-20,06:59:12,19:04:35,13
10285,544,47,2021-03-20,07:10:23,15:04:04,8
10286,501,47,2021-03-20,07:17:24,14:00:00,7
10287,838,50,2021-03-20,07:40:52,20:14:45,13
10288,790,50,2021-03-20,07:42:31,20:02:19,13
10289,749,50,2021-03-20,07:42:37,20:02:33,13
10290,751,50,2021-03-20,07:43:10,20:03:01,13
10291,796,50,2021-03-20,07:46:25,20:02:57,13
10292,788,50,2021-03-20,07:49:04,20:03:34,13
10293,743,50,2021-03-20,07:49:23,20:03:31,13
10294,787,50,2021-03-20,07:49:32,20:01:06,13
10295,836,50,2021-03-20,07:51:22,20:10:53,13
10296,830,50,2021-03-20,07:51:26,20:04:20,13
10297,844,50,2021-03-20,07:51:30,20:02:24,13
10298,752,50,2021-03-20,07:57:06,20:01:40,13
10299,798,50,2021-03-20,07:57:08,20:01:19,13
10300,792,50,2021-03-20,07:57:14,20:01:47,13
10301,753,50,2021-03-20,07:57:16,20:04:11,13
10302,750,50,2021-03-20,07:57:19,20:03:57,13
10303,846,50,2021-03-20,07:57:23,20:04:54,13
10304,791,50,2021-03-20,07:57:25,20:05:06,13
10305,811,50,2021-03-20,07:57:29,20:08:53,13
10306,843,50,2021-03-20,07:57:32,20:07:34,13
10307,748,50,2021-03-20,07:57:43,20:02:07,13
10308,799,50,2021-03-20,07:58:02,20:01:32,13
10309,766,50,2021-03-20,07:58:05,20:04:16,13
10310,839,50,2021-03-20,07:58:31,20:14:52,13
10311,773,50,2021-03-20,07:58:36,20:03:23,13
10312,746,50,2021-03-20,07:58:58,20:03:19,13
10313,394,46,2021-03-20,07:59:04,18:33:56,11
10314,761,50,2021-03-20,07:59:28,20:04:40,13
10315,840,50,2021-03-20,07:59:46,20:04:58,13
10316,828,50,2021-03-20,08:00:28,20:08:57,12
10317,814,50,2021-03-20,08:00:37,20:55:29,12
10318,832,50,2021-03-20,08:00:58,20:03:13,12
10319,486,47,2021-03-20,08:01:01,19:59:04,11
10320,794,50,2021-03-20,08:01:30,20:01:36,12
10321,837,50,2021-03-20,08:01:42,20:15:00,12
10322,747,50,2021-03-20,08:02:21,20:04:05,12
10323,764,50,2021-03-20,08:03:15,20:06:55,12
10324,887,50,2021-03-20,08:03:19,20:09:38,12
10325,801,50,2021-03-20,08:03:22,20:03:27,12
10326,487,47,2021-03-20,08:04:05,20:06:38,12
10327,776,50,2021-03-20,08:05:11,19:59:03,11
10328,858,50,2021-03-20,08:06:49,20:02:28,12
10329,742,50,2021-03-20,08:06:55,20:00:04,12
10330,845,50,2021-03-20,08:06:58,20:10:33,12
10331,727,50,2021-03-20,08:09:16,20:05:41,12
10332,1176,50,2021-03-20,08:11:36,20:07:30,12
10333,774,50,2021-03-20,08:14:56,20:03:08,12
10334,769,50,2021-03-20,08:15:37,20:02:52,12
10335,857,50,2021-03-20,08:16:16,20:01:44,12
10336,834,50,2021-03-20,08:27:33,22:01:36,14
10337,551,47,2021-03-20,08:30:35,17:00:00,9
10338,921,38,2021-03-20,08:31:57,20:33:52,12
10338,921,38,2021-03-20,08:31:57,20:33:52,12
10339,934,38,2021-03-20,08:32:15,20:30:00,12
10339,934,38,2021-03-20,08:32:15,20:30:00,12
10340,819,50,2021-03-20,08:34:00,22:00:00,14
10341,1230,38,2021-03-20,08:36:05,20:34:28,12
10341,1230,38,2021-03-20,08:36:05,20:34:28,12
10342,1231,56,2021-03-20,08:42:44,18:00:00,10
10343,1172,56,2021-03-20,08:43:07,18:00:00,10
10344,1173,56,2021-03-20,08:43:28,18:00:00,10
10345,1202,56,2021-03-20,08:43:55,20:30:00,12
10346,1203,56,2021-03-20,08:44:11,20:30:00,12
10347,1204,56,2021-03-20,08:44:26,20:30:00,12
10348,812,50,2021-03-20,08:46:26,21:13:57,13
10349,896,46,2021-03-20,08:47:16,20:59:29,12
10350,932,46,2021-03-20,08:47:21,21:00:20,13
10351,879,46,2021-03-20,08:47:40,20:59:46,12
10352,874,46,2021-03-20,08:47:53,20:59:34,12
10352,874,46,2021-03-20,08:47:53,20:59:34,12
10353,871,46,2021-03-20,08:50:17,11:07:09,3
10354,923,46,2021-03-20,08:50:22,21:00:08,13
10355,545,47,2021-03-20,08:51:26,17:00:00,9
10356,600,46,2021-03-20,08:51:56,10:03:59,2
