"Shift ID",Date,"Worker ID",shift_created_date,shift_created_time,shift_confirmed_date,shift_confirmed_time,time_taken,days_taken
9847,2021-03-18,760,2021-03-18,19:54:36.315727,2021-03-18,19:54:36,0,0
9848,2021-03-18,802,2021-03-17,02:30:20.681524,2021-03-17,20:00:29,18,0
9849,2021-03-18,765,2021-03-17,02:30:20.664383,NULL,NULL,NULL,NULL
9850,2021-03-18,803,2021-03-18,19:57:23.344829,2021-03-18,19:57:23,0,0
9851,2021-03-18,759,2021-03-17,02:30:20.629914,NULL,NULL,NULL,NULL
9852,2021-03-18,853,2021-03-17,02:30:20.955943,NULL,NULL,NULL,NULL
9853,2021-03-18,756,2021-03-17,02:30:20.612277,NULL,NULL,NULL,NULL
9854,2021-03-18,822,2021-03-17,02:30:20.854757,2021-03-18,19:59:38,17,0
9855,2021-03-18,758,2021-03-18,20:00:31.604035,2021-03-18,20:00:31,0,0
9856,2021-03-18,507,2021-03-17,02:30:13.576071,2021-03-18,20:04:09,18,0
9857,2021-03-18,1193,2021-03-17,20:00:10.066886,NULL,NULL,NULL,NULL
9858,2021-03-18,1192,2021-03-17,20:00:12.610397,2021-03-17,20:00:12,0,0
9859,2021-03-18,1196,2021-03-17,20:22:18.890985,NULL,NULL,NULL,NULL
9860,2021-03-18,1195,2021-03-17,20:12:35.106663,2021-03-18,17:48:06,3,0
9861,2021-03-18,1194,2021-03-17,20:00:55.452691,NULL,NULL,NULL,NULL
9862,2021-03-18,436,2021-03-17,02:30:11.345874,2021-03-18,17:49:20,15,0
9863,2021-03-18,820,2021-03-17,02:30:20.820349,NULL,NULL,NULL,NULL
9864,2021-03-18,1199,2021-03-17,20:34:52.389087,2021-03-18,08:43:56,12,0
9864,2021-03-18,1199,2021-03-17,20:34:52.389087,2021-03-18,08:43:56,12,0
9865,2021-03-18,1198,2021-03-17,20:33:36.915329,2021-03-18,08:38:00,12,0
9865,2021-03-18,1198,2021-03-17,20:33:36.915329,2021-03-18,08:38:00,12,0
9866,2021-03-18,687,2021-03-17,02:30:15.759340,NULL,NULL,NULL,NULL
9867,2021-03-18,889,2021-03-17,02:30:15.908747,2021-03-17,02:30:15,0,0
9868,2021-03-18,683,2021-03-18,20:35:18.080436,2021-03-18,20:35:18,0,0
9869,2021-03-18,410,2021-03-17,02:30:11.329217,NULL,NULL,NULL,NULL
9870,2021-03-18,1197,2021-03-17,20:32:48.092488,2021-03-17,20:32:48,0,0
9870,2021-03-18,1197,2021-03-17,20:32:48.092488,2021-03-17,20:32:48,0,0
9871,2021-03-18,1200,2021-03-17,20:35:45.434589,NULL,NULL,NULL,NULL
9871,2021-03-18,1200,2021-03-17,20:35:45.434589,NULL,NULL,NULL,NULL
9872,2021-03-18,547,2021-03-18,20:46:10.583181,2021-03-18,20:46:10,0,0
9873,2021-03-18,943,2021-03-18,21:00:22.693199,2021-03-18,21:00:22,0,0
9874,2021-03-18,567,2021-03-17,02:30:10.334166,NULL,NULL,NULL,NULL
9875,2021-03-18,429,2021-03-17,02:30:10.149719,2021-03-18,21:07:55,19,0
9876,2021-03-18,419,2021-03-17,02:30:09.986039,NULL,NULL,NULL,NULL
9877,2021-03-18,563,2021-03-17,02:30:10.279578,NULL,NULL,NULL,NULL
9878,2021-03-18,424,2021-03-17,02:30:10.080756,2021-03-18,21:34:21,19,0
9879,2021-03-18,564,2021-03-17,02:30:10.298537,2021-03-17,02:30:10,0,0
9880,2021-03-18,494,2021-03-18,21:37:17.372844,2021-03-18,21:37:17,0,0
9881,2021-03-18,417,2021-03-17,02:30:09.952727,NULL,NULL,NULL,NULL
9882,2021-03-18,428,2021-03-17,02:30:10.131586,NULL,NULL,NULL,NULL
9883,2021-03-18,418,2021-03-17,02:30:09.969320,NULL,NULL,NULL,NULL
9884,2021-03-18,431,2021-03-17,02:30:10.184276,2021-03-18,21:42:34,19,0
9885,2021-03-18,577,2021-03-17,02:30:10.371775,2021-03-17,02:30:10,0,0
9886,2021-03-18,430,2021-03-17,02:30:10.167438,2021-03-18,21:43:46,19,0
9887,2021-03-18,423,2021-03-17,02:30:10.060331,2021-03-18,21:44:35,19,0
9888,2021-03-18,421,2021-03-17,02:30:10.021650,NULL,NULL,NULL,NULL
9889,2021-03-18,422,2021-03-17,02:30:10.039498,2021-03-18,21:45:44,19,0
9890,2021-03-18,432,2021-03-17,02:30:10.201592,NULL,NULL,NULL,NULL
9891,2021-03-18,425,2021-03-17,02:30:10.097353,NULL,NULL,NULL,NULL
9892,2021-03-18,426,2021-03-17,02:30:10.114224,NULL,NULL,NULL,NULL
9893,2021-03-18,521,2021-03-17,02:30:13.046822,NULL,NULL,NULL,NULL
9894,2021-03-18,580,2021-03-17,02:30:14.717884,NULL,NULL,NULL,NULL
9895,2021-03-18,581,2021-03-17,02:30:14.684277,NULL,NULL,NULL,NULL
9896,2021-03-18,416,2021-03-17,02:30:09.936033,2021-03-18,21:51:10,19,0
9897,2021-03-18,427,2021-03-18,21:53:30.846581,2021-03-18,21:53:30,0,0
9898,2021-03-18,523,2021-03-17,02:30:13.063977,NULL,NULL,NULL,NULL
9899,2021-03-18,528,2021-03-17,02:30:13.117397,NULL,NULL,NULL,NULL
9900,2021-03-18,582,2021-03-17,02:30:14.700914,2021-03-17,02:30:14,0,0
9901,2021-03-18,357,2021-03-18,22:01:20.835618,2021-03-18,22:01:20,0,0
9902,2021-03-18,363,2021-03-18,22:01:31.066023,2021-03-18,22:01:31,0,0
9903,2021-03-18,315,2021-03-18,22:04:34.827859,2021-03-18,22:04:34,0,0
9904,2021-03-18,395,2021-03-18,22:11:30.453626,2021-03-18,22:11:30,0,0
9905,2021-03-18,345,2021-03-18,22:15:11.660388,2021-03-18,22:15:11,0,0
9906,2021-03-19,508,2021-03-18,06:00:09.993670,NULL,NULL,NULL,NULL
9907,2021-03-19,497,2021-03-18,06:00:09.803725,NULL,NULL,NULL,NULL
9908,2021-03-19,372,2021-03-18,06:00:08.036356,2021-03-19,05:40:35,1,0
9909,2021-03-19,361,2021-03-18,06:00:07.706808,2021-03-19,05:42:14,1,0
9910,2021-03-19,336,2021-03-19,05:47:24.952422,2021-03-19,05:47:24,0,0
9911,2021-03-19,378,2021-03-18,06:00:08.259665,2021-03-18,06:00:08,0,0
9912,2021-03-19,573,2021-03-19,05:50:19.825600,2021-03-19,05:50:19,0,0
9913,2021-03-19,381,2021-03-18,06:00:08.404476,2021-03-18,06:00:08,0,0
9914,2021-03-19,385,2021-03-19,05:52:26.771206,2021-03-19,05:52:26,0,0
9915,2021-03-19,434,2021-03-19,05:52:54.214655,2021-03-19,05:52:54,0,0
9916,2021-03-19,371,2021-03-19,05:53:04.124118,2021-03-19,05:53:04,0,0
9917,2021-03-19,516,2021-03-18,06:00:10.116863,NULL,NULL,NULL,NULL
9918,2021-03-19,386,2021-03-19,05:53:55.053589,2021-03-19,05:53:55,0,0
9919,2021-03-19,360,2021-03-18,06:00:07.669829,2021-03-19,05:53:10,1,0
9920,2021-03-19,376,2021-03-18,06:00:08.170973,2021-03-19,05:53:58,1,0
9921,2021-03-19,435,2021-03-19,05:55:50.874717,2021-03-19,05:55:50,0,0
9922,2021-03-19,465,2021-03-18,06:00:09.207630,NULL,NULL,NULL,NULL
9923,2021-03-19,468,2021-03-19,05:56:54.167070,2021-03-19,05:56:54,0,0
9924,2021-03-19,363,2021-03-18,06:00:07.764777,2021-03-18,22:01:15,16,0
9925,2021-03-19,460,2021-03-18,06:00:09.084642,2021-03-18,08:42:43,2,0
9926,2021-03-19,539,2021-03-19,05:57:29.675299,2021-03-19,05:57:29,0,0
9927,2021-03-19,520,2021-03-18,06:00:10.187001,NULL,NULL,NULL,NULL
9928,2021-03-19,493,2021-03-18,06:00:09.645001,NULL,NULL,NULL,NULL
9929,2021-03-19,1170,2021-03-18,06:00:15.471644,2021-03-18,06:00:15,0,0
9930,2021-03-19,1205,2021-03-18,10:13:25.675055,2021-03-18,10:13:25,0,0
9931,2021-03-19,525,2021-03-18,06:00:10.267938,NULL,NULL,NULL,NULL
9932,2021-03-19,479,2021-03-19,06:01:17.575772,2021-03-19,06:01:17,0,0
9933,2021-03-19,529,2021-03-18,06:00:10.317176,NULL,NULL,NULL,NULL
9934,2021-03-19,370,2021-03-18,06:00:07.993375,2021-03-19,06:01:24,0,0
9935,2021-03-19,374,2021-03-18,06:00:08.101445,2021-03-18,14:17:56,8,0
9936,2021-03-19,517,2021-03-18,06:00:10.149083,NULL,NULL,NULL,NULL
9937,2021-03-19,366,2021-03-18,06:00:07.865275,NULL,NULL,NULL,NULL
9938,2021-03-19,365,2021-03-18,06:00:07.827955,2021-03-18,14:15:08,8,0
9939,2021-03-19,368,2021-03-18,06:00:07.929649,2021-03-19,06:02:57,0,0
9940,2021-03-19,380,2021-03-18,06:00:08.365868,2021-03-19,06:04:29,0,0
9941,2021-03-19,362,2021-03-18,06:00:07.738634,2021-03-19,06:05:13,0,0
9942,2021-03-19,384,2021-03-18,06:00:08.553761,2021-03-19,06:05:14,0,0
9943,2021-03-19,377,2021-03-18,06:00:08.210031,2021-03-19,06:08:06,0,0
9944,2021-03-19,495,2021-03-18,06:00:09.714175,NULL,NULL,NULL,NULL
9945,2021-03-19,355,2021-03-18,06:00:07.589752,2021-03-19,06:08:12,0,0
9946,2021-03-19,507,2021-03-19,06:22:54.476104,2021-03-19,06:22:54,0,0
9947,2021-03-19,359,2021-03-18,06:00:07.639829,2021-03-18,14:15:46,8,0
9948,2021-03-19,501,2021-03-19,07:11:48.640791,2021-03-19,07:11:48,0,0
9949,2021-03-19,473,2021-03-18,06:00:09.325726,2021-03-19,07:12:11,1,0
9950,2021-03-19,486,2021-03-18,06:00:09.528953,NULL,NULL,NULL,NULL
9951,2021-03-19,544,2021-03-18,09:00:12.343082,2021-03-19,07:19:11,2,0
9952,2021-03-19,608,2021-03-19,07:21:15.824815,2021-03-19,07:21:15,0,0
9953,2021-03-19,838,2021-03-18,08:00:13.859816,NULL,NULL,NULL,NULL
9954,2021-03-19,836,2021-03-18,08:00:13.751467,2021-03-18,08:00:13,0,0
9955,2021-03-19,830,2021-03-18,08:00:13.561017,NULL,NULL,NULL,NULL
9956,2021-03-19,834,2021-03-19,07:44:33.540094,2021-03-19,07:44:33,0,0
9957,2021-03-19,752,2021-03-18,08:00:11.484179,NULL,NULL,NULL,NULL
9958,2021-03-19,796,2021-03-18,08:00:12.645290,2021-03-18,20:01:37,12,0
9959,2021-03-19,748,2021-03-18,08:00:11.328544,NULL,NULL,NULL,NULL
9960,2021-03-19,742,2021-03-18,08:00:11.069709,2021-03-18,08:00:11,0,0
9961,2021-03-19,749,2021-03-18,08:00:11.368137,NULL,NULL,NULL,NULL
9962,2021-03-19,790,2021-03-18,08:00:12.295249,2021-03-18,08:00:12,0,0
9963,2021-03-19,751,2021-03-18,08:00:11.445248,NULL,NULL,NULL,NULL
9964,2021-03-19,873,2021-03-18,08:00:14.533683,2021-03-18,08:00:14,0,0
9965,2021-03-19,746,2021-03-18,08:00:11.223223,NULL,NULL,NULL,NULL
9966,2021-03-19,787,2021-03-18,08:00:12.167646,2021-03-18,20:01:55,12,0
9967,2021-03-19,792,2021-03-18,08:00:12.457299,2021-03-18,08:00:12,0,0
9968,2021-03-19,743,2021-03-18,08:00:11.130549,NULL,NULL,NULL,NULL
9969,2021-03-19,887,2021-03-18,08:00:14.907188,NULL,NULL,NULL,NULL
9970,2021-03-19,801,2021-03-18,08:00:12.938652,2021-03-19,07:54:53,1,0
9971,2021-03-19,798,2021-03-18,08:00:12.751354,2021-03-18,08:00:12,0,0
9972,2021-03-19,832,2021-03-18,08:00:13.633402,2021-03-18,13:40:43,5,0
9973,2021-03-19,846,2021-03-18,08:00:14.102329,NULL,NULL,NULL,NULL
9974,2021-03-19,753,2021-03-18,08:00:11.515347,NULL,NULL,NULL,NULL
9975,2021-03-19,766,2021-03-18,08:00:11.876919,NULL,NULL,NULL,NULL
9976,2021-03-19,788,2021-03-18,08:00:12.198152,2021-03-18,08:00:12,0,0
9977,2021-03-19,791,2021-03-18,08:00:12.424689,2021-03-18,20:11:34,12,0
9978,2021-03-19,811,2021-03-18,08:00:13.152847,2021-03-19,07:56:46,1,0
9979,2021-03-19,750,2021-03-18,08:00:11.404426,NULL,NULL,NULL,NULL
9980,2021-03-19,755,2021-03-18,08:00:11.557653,NULL,NULL,NULL,NULL
9981,2021-03-19,794,2021-03-18,08:00:12.564584,2021-03-18,20:00:34,12,0
9982,2021-03-19,776,2021-03-18,08:00:12.096991,NULL,NULL,NULL,NULL
9983,2021-03-19,872,2021-03-18,08:00:14.479837,2021-03-18,08:00:14,0,0
9984,2021-03-19,773,2021-03-18,08:00:11.964912,2021-03-18,20:00:21,12,0
9985,2021-03-19,840,2021-03-19,08:00:35.157272,2021-03-19,08:00:35,0,0
9986,2021-03-19,754,2021-03-19,08:01:21.445355,2021-03-19,08:01:21,0,0
9987,2021-03-19,814,2021-03-19,08:01:34.202683,2021-03-19,08:01:34,0,0
9988,2021-03-19,487,2021-03-18,06:00:09.562218,NULL,NULL,NULL,NULL
9989,2021-03-19,828,2021-03-18,08:00:13.497512,2021-03-18,20:05:49,12,0
9990,2021-03-19,845,2021-03-18,08:00:14.052877,NULL,NULL,NULL,NULL
9991,2021-03-19,761,2021-03-19,08:03:19.396167,2021-03-19,08:03:19,0,0
9992,2021-03-19,763,2021-03-18,08:00:11.800162,NULL,NULL,NULL,NULL
9993,2021-03-19,858,2021-03-18,10:00:12.077688,NULL,NULL,NULL,NULL
9994,2021-03-19,857,2021-03-18,08:00:14.263733,2021-03-18,20:01:19,12,0
9995,2021-03-19,799,2021-03-18,08:00:12.808597,2021-03-18,08:00:12,0,0
9996,2021-03-19,843,2021-03-18,08:00:13.963006,2021-03-18,20:05:10,12,0
9997,2021-03-19,764,2021-03-18,08:00:11.839057,NULL,NULL,NULL,NULL
9998,2021-03-19,727,2021-03-18,08:00:10.945939,NULL,NULL,NULL,NULL
9999,2021-03-19,747,2021-03-18,08:00:11.255293,NULL,NULL,NULL,NULL
10000,2021-03-19,1176,2021-03-18,08:00:17.104146,2021-03-18,20:04:17,12,0
10001,2021-03-19,837,2021-03-18,08:00:13.829812,2021-03-18,20:01:15,12,0
10002,2021-03-19,774,2021-03-18,08:00:12.007411,2021-03-18,20:01:38,12,0
10003,2021-03-19,769,2021-03-18,08:00:11.915475,2021-03-18,08:10:16,0,0
10004,2021-03-19,394,2021-03-18,09:00:09.663094,2021-03-19,08:13:28,1,0
10005,2021-03-19,545,2021-03-18,09:00:12.376813,NULL,NULL,NULL,NULL
10006,2021-03-19,1208,2021-03-19,08:36:50.878893,2021-03-19,08:36:50,0,0
10007,2021-03-19,1207,2021-03-19,08:34:02.658876,NULL,NULL,NULL,NULL
10008,2021-03-19,934,2021-03-19,08:37:58.428887,2021-03-19,08:37:58,0,0
10008,2021-03-19,934,2021-03-19,08:37:58.428887,2021-03-19,08:37:58,0,0
10009,2021-03-19,921,2021-03-18,09:00:17.942048,NULL,NULL,NULL,NULL
10009,2021-03-19,921,2021-03-18,09:00:17.942048,NULL,NULL,NULL,NULL
10010,2021-03-19,922,2021-03-18,09:00:17.980589,NULL,NULL,NULL,NULL
10010,2021-03-19,922,2021-03-18,09:00:17.980589,NULL,NULL,NULL,NULL
10011,2021-03-19,1164,2021-03-18,09:00:20.349887,NULL,NULL,NULL,NULL
10012,2021-03-19,896,2021-03-18,09:00:17.078862,2021-03-18,12:36:28,3,0
10013,2021-03-19,932,2021-03-18,09:00:18.390319,2021-03-18,21:00:12,12,0
10014,2021-03-19,879,2021-03-18,09:00:16.523318,NULL,NULL,NULL,NULL
10015,2021-03-19,874,2021-03-18,09:00:16.349302,2021-03-18,21:00:28,12,0
10015,2021-03-19,874,2021-03-18,09:00:16.349302,2021-03-18,21:00:28,12,0
10016,2021-03-19,819,2021-03-18,10:00:11.832191,NULL,NULL,NULL,NULL
10017,2021-03-19,929,2021-03-18,09:00:18.224167,2021-03-18,21:00:24,12,0
10017,2021-03-19,929,2021-03-18,09:00:18.224167,2021-03-18,21:00:24,12,0
10018,2021-03-19,488,2021-03-19,08:50:12.565283,2021-03-19,08:50:12,0,0
10019,2021-03-19,390,2021-03-18,09:00:09.467079,2021-03-19,08:49:22,1,0
10020,2021-03-19,944,2021-03-18,09:00:18.787816,2021-03-18,21:01:02,12,0
10021,2021-03-19,942,2021-03-18,09:00:18.622503,2021-03-18,21:01:44,12,0
10022,2021-03-19,897,2021-03-18,09:00:17.115992,2021-03-18,09:00:17,0,0
10023,2021-03-19,600,2021-03-18,09:00:14.783446,2021-03-18,21:10:25,12,0
10023,2021-03-19,600,2021-03-18,09:00:14.783446,2021-03-18,21:10:25,12,0
10024,2021-03-19,923,2021-03-18,09:00:18.024677,2021-03-18,21:00:33,12,0
10025,2021-03-19,871,2021-03-18,09:00:16.165179,2021-03-18,21:00:54,12,0
10026,2021-03-19,940,2021-03-18,09:00:18.588753,2021-03-18,21:00:43,12,0
10026,2021-03-19,940,2021-03-18,09:00:18.588753,2021-03-18,21:00:43,12,0
10027,2021-03-19,941,2021-03-18,09:00:18.694820,NULL,NULL,NULL,NULL
10027,2021-03-19,941,2021-03-18,09:00:18.694820,NULL,NULL,NULL,NULL
10028,2021-03-19,726,2021-03-18,09:00:14.962115,2021-03-18,09:00:14,0,0
10029,2021-03-19,551,2021-03-18,09:00:12.607912,NULL,NULL,NULL,NULL
10030,2021-03-19,869,2021-03-18,09:00:16.013533,NULL,NULL,NULL,NULL
10031,2021-03-19,388,2021-03-18,09:00:09.395383,2021-03-19,08:55:04,1,0
10032,2021-03-19,893,2021-03-18,09:00:16.897345,2021-03-18,09:00:16,0,0
10033,2021-03-19,884,2021-03-18,09:00:17.702618,2021-03-18,09:00:17,0,0
10033,2021-03-19,884,2021-03-18,09:00:17.702618,2021-03-18,09:00:17,0,0
10034,2021-03-19,812,2021-03-18,10:00:11.704304,NULL,NULL,NULL,NULL
10035,2021-03-19,885,2021-03-18,09:00:17.807128,2021-03-18,09:00:17,0,0
10035,2021-03-19,885,2021-03-18,09:00:17.807128,2021-03-18,09:00:17,0,0
10036,2021-03-19,1165,2021-03-18,09:00:20.385941,NULL,NULL,NULL,NULL
10037,2021-03-19,818,2021-03-18,10:00:11.804624,NULL,NULL,NULL,NULL
10038,2021-03-19,935,2021-03-19,08:57:21.663775,2021-03-19,08:57:21,0,0
10038,2021-03-19,935,2021-03-19,08:57:21.663775,2021-03-19,08:57:21,0,0
10039,2021-03-19,485,2021-03-18,09:00:11.366705,2021-03-18,09:00:11,0,0
10040,2021-03-19,482,2021-03-18,09:00:11.202103,2021-03-18,09:00:11,0,0
10041,2021-03-19,484,2021-03-18,09:00:11.315576,NULL,NULL,NULL,NULL
10042,2021-03-19,490,2021-03-18,09:00:11.499551,2021-03-19,09:01:09,0,0
10043,2021-03-19,943,2021-03-18,09:00:18.660138,2021-03-18,21:00:17,12,0
10044,2021-03-19,538,2021-03-19,09:01:58.450371,2021-03-19,09:01:58,0,0
10045,2021-03-19,532,2021-03-18,09:00:11.907061,NULL,NULL,NULL,NULL
10046,2021-03-19,285,2021-03-19,09:06:42.311599,2021-03-19,09:06:42,0,0
10046,2021-03-19,285,2021-03-19,09:06:42.311599,2021-03-19,09:06:42,0,0
10046,2021-03-19,285,2021-03-19,09:06:42.311599,2021-03-19,09:06:42,0,0
10047,2021-03-19,480,2021-03-18,09:00:11.131951,2021-03-18,09:02:18,0,0
10048,2021-03-19,481,2021-03-18,09:00:11.169729,NULL,NULL,NULL,NULL
10049,2021-03-19,916,2021-03-18,10:00:12.651438,NULL,NULL,NULL,NULL
10050,2021-03-19,492,2021-03-18,09:00:11.536630,2021-03-19,09:06:47,0,0
10051,2021-03-19,917,2021-03-18,10:00:12.679891,NULL,NULL,NULL,NULL
10052,2021-03-19,546,2021-03-18,09:00:12.430001,NULL,NULL,NULL,NULL
10053,2021-03-19,531,2021-03-18,09:00:11.870153,NULL,NULL,NULL,NULL
10054,2021-03-19,1172,2021-03-18,09:00:20.786825,2021-03-18,09:00:20,0,0
10055,2021-03-19,1173,2021-03-18,09:00:20.869960,NULL,NULL,NULL,NULL
10056,2021-03-19,1202,2021-03-18,08:47:12.745717,NULL,NULL,NULL,NULL
10057,2021-03-19,401,2021-03-19,09:11:33.276016,2021-03-19,09:11:33,0,0
10058,2021-03-19,405,2021-03-19,09:11:43.953815,2021-03-19,09:11:43,0,0
10059,2021-03-19,1203,2021-03-18,08:47:44.075249,NULL,NULL,NULL,NULL
10060,2021-03-19,402,2021-03-19,09:11:51.850336,2021-03-19,09:11:51,0,0
10061,2021-03-19,400,2021-03-19,09:12:00.600531,2021-03-19,09:12:00,0,0
10062,2021-03-19,536,2021-03-18,09:00:12.056986,2021-03-18,17:09:11,8,0
10063,2021-03-19,1204,2021-03-18,08:48:14.666368,NULL,NULL,NULL,NULL
10064,2021-03-19,533,2021-03-18,09:00:11.936363,NULL,NULL,NULL,NULL
10065,2021-03-19,768,2021-03-18,10:00:11.103769,2021-03-19,09:15:32,1,0
10066,2021-03-19,534,2021-03-18,09:00:11.977925,2021-03-19,06:39:49,3,0
10067,2021-03-19,530,2021-03-18,09:00:11.828979,NULL,NULL,NULL,NULL
10068,2021-03-19,578,2021-03-19,09:24:58.584797,2021-03-19,09:24:58,0,0
10069,2021-03-19,387,2021-03-18,09:00:09.341640,2021-03-19,09:30:05,0,0
10070,2021-03-19,393,2021-03-18,09:00:09.621363,2021-03-18,09:31:08,0,0
10071,2021-03-19,778,2021-03-18,10:00:11.259458,2021-03-18,10:00:11,0,0
10072,2021-03-19,856,2021-03-18,10:00:11.988038,2021-03-18,10:00:12,0,0
10073,2021-03-19,548,2021-03-18,09:00:12.504233,NULL,NULL,NULL,NULL
10074,2021-03-19,543,2021-03-18,09:00:12.295298,NULL,NULL,NULL,NULL
10075,2021-03-19,503,2021-03-18,09:00:11.679190,NULL,NULL,NULL,NULL
10076,2021-03-19,744,2021-03-18,08:00:11.166231,NULL,NULL,NULL,NULL
10077,2021-03-19,549,2021-03-18,09:00:12.543053,NULL,NULL,NULL,NULL
10078,2021-03-19,1181,2021-03-18,10:00:13.680971,NULL,NULL,NULL,NULL
10079,2021-03-19,859,2021-03-18,10:00:12.113836,2021-03-18,21:56:10,11,0
10080,2021-03-19,547,2021-03-18,09:00:12.473889,NULL,NULL,NULL,NULL
10081,2021-03-19,864,2021-03-18,10:00:12.179178,NULL,NULL,NULL,NULL
10082,2021-03-19,740,2021-03-18,10:00:10.899335,NULL,NULL,NULL,NULL
10083,2021-03-19,745,2021-03-18,08:00:11.195673,NULL,NULL,NULL,NULL
10084,2021-03-19,737,2021-03-18,10:00:10.818776,NULL,NULL,NULL,NULL
10085,2021-03-19,732,2021-03-18,10:00:10.685250,NULL,NULL,NULL,NULL
10086,2021-03-19,542,2021-03-18,09:00:12.255383,NULL,NULL,NULL,NULL
10087,2021-03-19,728,2021-03-18,10:00:10.553918,NULL,NULL,NULL,NULL
10088,2021-03-19,772,2021-03-18,10:00:11.190818,2021-03-18,22:03:06,12,0
10089,2021-03-19,553,2021-03-18,09:00:12.688407,NULL,NULL,NULL,NULL
10090,2021-03-19,729,2021-03-18,10:00:10.580925,NULL,NULL,NULL,NULL
10091,2021-03-19,731,2021-03-18,10:00:10.637424,2021-03-18,10:00:10,0,0
10092,2021-03-19,784,2021-03-18,10:00:11.520818,2021-03-18,22:14:36,12,0
10093,2021-03-19,734,2021-03-18,10:00:10.738802,NULL,NULL,NULL,NULL
10094,2021-03-19,786,2021-03-18,10:00:11.579087,NULL,NULL,NULL,NULL
10095,2021-03-19,780,2021-03-18,10:00:11.335272,2021-03-18,10:00:11,0,0
10096,2021-03-19,733,2021-03-18,10:00:10.712563,NULL,NULL,NULL,NULL
10097,2021-03-19,396,2021-03-18,09:00:09.748470,2021-03-19,09:54:33,0,0
10098,2021-03-19,800,2021-03-18,08:00:12.869163,2021-03-18,08:00:12,0,0
10099,2021-03-19,735,2021-03-18,10:00:10.765206,NULL,NULL,NULL,NULL
10100,2021-03-19,1205,2021-03-19,09:56:23.719367,2021-03-19,09:56:23,0,0
10101,2021-03-19,738,2021-03-18,10:00:10.846630,NULL,NULL,NULL,NULL
10102,2021-03-19,555,2021-03-18,09:00:12.763084,NULL,NULL,NULL,NULL
10103,2021-03-19,771,2021-03-18,10:00:11.161643,2021-03-18,22:14:29,12,0
10104,2021-03-19,779,2021-03-18,10:00:11.306538,2021-03-19,09:58:07,1,0
10105,2021-03-19,785,2021-03-18,10:00:11.548957,2021-03-18,22:00:25,12,0
10106,2021-03-19,775,2021-03-18,08:00:12.058135,2021-03-18,22:01:01,14,0
10107,2021-03-19,783,2021-03-18,10:00:11.469370,2021-03-18,10:00:11,0,0
10108,2021-03-19,541,2021-03-18,09:00:12.218630,NULL,NULL,NULL,NULL
10109,2021-03-19,556,2021-03-18,09:00:12.794588,2021-03-18,10:14:22,1,0
10110,2021-03-19,554,2021-03-18,09:00:12.731575,NULL,NULL,NULL,NULL
10111,2021-03-19,550,2021-03-18,09:00:12.579169,NULL,NULL,NULL,NULL
10112,2021-03-19,552,2021-03-18,09:00:12.637530,NULL,NULL,NULL,NULL
10113,2021-03-19,1211,2021-03-19,12:31:17.545968,2021-03-19,12:31:38,0,0
10114,2021-03-19,335,2021-03-18,14:00:09.641449,NULL,NULL,NULL,NULL
10115,2021-03-19,333,2021-03-18,14:00:09.433100,NULL,NULL,NULL,NULL
10116,2021-03-19,339,2021-03-18,14:00:09.840484,2021-03-19,13:36:58,1,0
10117,2021-03-19,342,2021-03-18,14:00:10.013690,2021-03-19,13:36:35,1,0
10118,2021-03-19,338,2021-03-18,14:00:09.789930,NULL,NULL,NULL,NULL
10119,2021-03-19,343,2021-03-18,14:00:10.065544,2021-03-19,13:38:31,1,0
10120,2021-03-19,358,2021-03-18,14:00:10.810299,2021-03-19,13:40:05,1,0
10121,2021-03-19,348,2021-03-18,14:00:10.350412,NULL,NULL,NULL,NULL
10122,2021-03-19,584,2021-03-19,13:41:41.587695,2021-03-19,13:41:41,0,0
10123,2021-03-19,395,2021-03-19,13:41:46.511552,2021-03-19,13:41:46,0,0
10124,2021-03-19,356,2021-03-18,14:00:10.716465,2021-03-19,13:41:12,1,0
10125,2021-03-19,334,2021-03-18,14:00:09.577977,NULL,NULL,NULL,NULL
10126,2021-03-19,585,2021-03-18,14:00:13.203369,2021-03-18,14:00:13,0,0
10127,2021-03-19,519,2021-03-18,14:00:12.431553,NULL,NULL,NULL,NULL
10128,2021-03-19,347,2021-03-18,14:00:10.303186,2021-03-19,13:44:43,1,0
10129,2021-03-19,350,2021-03-18,14:00:10.449353,NULL,NULL,NULL,NULL
10130,2021-03-19,341,2021-03-18,14:00:09.959519,NULL,NULL,NULL,NULL
10131,2021-03-19,345,2021-03-18,14:00:10.174497,2021-03-19,13:46:09,1,0
10132,2021-03-19,391,2021-03-19,13:46:38.293104,2021-03-19,13:46:38,0,0
10133,2021-03-19,346,2021-03-18,14:00:10.245348,2021-03-19,13:46:55,1,0
10134,2021-03-19,353,2021-03-18,14:00:10.594672,2021-03-19,13:47:05,1,0
10135,2021-03-19,566,2021-03-18,14:00:12.955214,2021-03-19,13:48:08,1,0
10136,2021-03-19,477,2021-03-18,14:00:11.756522,NULL,NULL,NULL,NULL
10137,2021-03-19,498,2021-03-18,14:00:11.950286,NULL,NULL,NULL,NULL
10138,2021-03-19,518,2021-03-18,14:00:12.388896,NULL,NULL,NULL,NULL
10139,2021-03-19,478,2021-03-19,13:52:47.614695,2021-03-19,13:52:47,0,0
10140,2021-03-19,565,2021-03-19,13:53:46.645204,2021-03-19,13:53:46,0,0
